month,feature,mean_abs_shap
2017-12,fico_n,0.31105101898800064
2017-12,experience_c,0.0
2017-12,emp_length,0.01423417039567825
2017-12,purpose,0.09786454214344842
2017-12,home_ownership_n,0.02360855502262657
2017-12,addr_state,0.015559536131592663
2017-12,zip_code,0.11831975019960625
2017-12,fed_funds_rate,0.11283448229747603
2017-12,us_unemployment,0.07745419275818083
2017-12,vix_close,0.0020083100533396865
2017-12,us_10y_treasury,0.0003507758271448856
2017-12,us_real_gdp_yoy,0.0004093364062922955
